cliente_id,nome,email,telefone,data_nascimento,genero,cidade,estado,renda_anual,profissao,data_cadastro
1245,Luiz Fernando Nascimento,maite66@example.net,+55 61 7031-8053,1973-10-22,Masculino,Manaus,AM,710282.53,Consultor,2023-07-18
1246,Gabriela Pereira,zcastro@example.com,+55 61 6662-1591,1974-10-22,Masculino,Salvador,BA,1270611.11,Gestor de TI,2024-10-29
1247,Isabella Carvalho,calmeida@example.org,+55 81 6661-4590,2000-10-22,Masculino,Rio de Janeiro,RJ,302922.32,Gestor de TI,2023-08-08
1248,Danilo Aragão,fpastor@example.net,(061) 1400-4938,1992-10-22,Feminino,Florianópolis,SC,316799.67,Arquiteto,2024-06-06
1249,Ana Lívia Silva,andre53@example.net,+55 (084) 5204 9980,1961-10-22,Masculino,São Paulo,SP,1066818.39,Médico,2024-04-27
1250,Letícia Ramos,ygoncalves@example.net,51 7313 7971,1979-10-23,Masculino,Brasília,DF,436365.59,Executivo,2023-10-03
1251,Maria Helena Pereira,gustavo66@example.org,+55 (021) 3740-7794,1980-10-22,Masculino,Porto Alegre,RS,455414.37,Agente Esportivo,2022-10-03
1252,Igor Cavalcanti,luiza23@example.net,31 9949-9197,1976-10-22,Masculino,Goiânia,GO,1211034.67,Delegado,2024-07-12
1253,Bernardo Silva,lucas62@example.org,+55 11 7087-8211,1993-10-22,Masculino,Vitória,ES,505841.95,Advogado,2023-07-20
1254,Ana Laura Castro,piresvalentim@example.org,71 1359-9898,1970-10-22,Masculino,Rio de Janeiro,RJ,745344.84,Executivo,2024-11-17
1255,Melissa Casa Grande,barroslivia@example.org,61 8948-0186,1968-10-22,Masculino,Florianópolis,SC,908691.9,Arquiteto,2022-07-07
1256,Kevin Nascimento,lorenzoteixeira@example.org,(041) 5883-9785,1983-10-23,Feminino,Vitória,ES,437424.74,Diretor de Empresa,2024-06-26
1257,Alexia Nogueira,davialves@example.com,71 0675-7123,1988-10-22,Feminino,São Paulo,SP,1031283.78,Gestor de TI,2024-04-25
1258,Antonella da Rosa,wborges@example.net,+55 21 2879 4296,1977-10-22,Masculino,Brasília,DF,809655.96,Delegado,2024-09-19
1259,Sofia Cassiano,wsilveira@example.com,0800 704 0953,1984-10-22,Masculino,Manaus,AM,1885341.16,Professor Universitário,2022-07-28
1260,Srta. Joana Vieira,vieiralavinia@example.org,11 6078 3274,1992-10-22,Feminino,São Paulo,SP,375512.33,Professor Universitário,2022-03-21
1261,Heloisa Farias,gfogaca@example.com,0800 624 0964,1971-10-23,Feminino,Brasília,DF,1047272.32,Contador,2022-08-11
1262,Maria Flor Gomes,viniciuspimenta@example.com,+55 (041) 4784 2170,1992-10-22,Masculino,Vitória,ES,529676.89,Consultor,2023-10-19
1263,Lucca Caldeira,kcasa-grande@example.com,0800 364 8820,1989-10-22,Feminino,Curitiba,PR,672965.51,Gestor de TI,2023-06-17
1264,Hellena da Mata,snascimento@example.net,+55 31 9062-4672,1988-10-22,Feminino,São Paulo,SP,811446.54,Produtor,2024-03-02
1265,Melina Pereira,limaaugusto@example.net,+55 (084) 1413 1935,1988-10-22,Masculino,Campinas,SP,689912.47,Piloto,2023-08-16
1266,Elisa Costela,ocaldeira@example.org,(071) 6052-3045,1992-10-22,Feminino,Salvador,BA,508249.58,Promotor,2022-03-16
1267,Sophia Brito,xfarias@example.net,+55 (031) 2544 7241,1983-10-23,Masculino,São Paulo,SP,853021.16,Advogado,2022-04-25
1268,Aylla Lima,benicio34@example.com,+55 (041) 9661 7718,1992-10-22,Masculino,Salvador,BA,375949.57,Arquiteto,2023-06-08
1269,José Pedro Peixoto,nogueiravitoria@example.net,+55 (011) 6782 1417,1985-10-22,Feminino,Belo Horizonte,MG,847286.83,Agente Esportivo,2022-08-26
1270,Noah Moreira,vianarael@example.com,0900-266-4869,1981-10-22,Masculino,Belo Horizonte,MG,540145.87,Agente Esportivo,2022-01-20
1271,Zoe Pinto,isabelasampaio@example.net,81 7486-9415,1984-10-22,Masculino,Salvador,BA,923935.84,Contador,2024-11-22
1272,Dr. Levi Ribeiro,camargojosue@example.net,+55 84 9207 5360,1989-10-22,Masculino,Recife,PE,947768.02,Cirurgião,2022-04-24
1273,Sr. Brayan Melo,limadavi@example.org,0300-886-3653,1972-10-22,Masculino,Vitória,ES,950171.76,Delegado,2023-01-27
1274,Carolina Brito,beatriz59@example.org,41 7000 9942,1990-10-22,Masculino,Porto Alegre,RS,508948.32,Professor Universitário,2022-03-09
1275,Vinícius Pacheco,luiz-henrique04@example.com,41 4896 6760,1980-10-22,Masculino,Brasília,DF,1219109.66,Empresário,2023-06-27
1276,Dr. João Castro,vieiraana-livia@example.com,(011) 5775-8097,1982-10-22,Masculino,Goiânia,GO,936360.72,Investidor,2023-03-19
1277,Liam Câmara,nataliapereira@example.org,(011) 2354-6622,1988-10-22,Masculino,Vitória,ES,840587.64,Dentista,2024-11-01
1278,Maitê Sampaio,caue16@example.net,(071) 9953 0062,1970-10-22,Masculino,Florianópolis,SC,642471.27,Cirurgião,2024-09-03
1279,Dante Cavalcanti,ana-beatrizcirino@example.com,(011) 7746-2591,1996-10-22,Feminino,Porto Alegre,RS,293040.01,Delegado,2022-01-12
1280,Ana Caldeira,cavalcantialana@example.net,+55 41 1584 8860,1965-10-22,Masculino,Brasília,DF,491224.85,Engenheiro,2023-09-12
1281,Vitor Gabriel Albuquerque,melopietra@example.com,(081) 7823-1299,1988-10-22,Feminino,Campinas,SP,575378.8,Investidor,2023-08-12
1282,Dr. Anthony Gabriel da Mata,tcarvalho@example.com,+55 71 2612-1203,1969-10-22,Masculino,Recife,PE,1337525.7,Médico,2023-07-05
1283,Isis da Conceição,ofernandes@example.com,(084) 9680 7852,1984-10-22,Feminino,Goiânia,GO,1164159.29,Professor Universitário,2023-10-09
1284,Dr. Théo Cavalcanti,jose-miguel18@example.net,+55 31 8545-4006,1977-10-22,Masculino,Vitória,ES,859278.48,Consultor,2023-01-05
1285,Leandro Rezende,allana75@example.net,+55 (011) 3112-3274,1985-10-22,Masculino,Belo Horizonte,MG,1269406.99,Delegado,2024-01-06
1286,Rebeca Rodrigues,machadoluna@example.com,+55 (084) 3427-2038,1988-10-22,Masculino,Florianópolis,SC,1167351.23,Contador,2023-03-21
1287,Maria Helena Rodrigues,diogomelo@example.com,+55 (021) 8019 6304,1970-10-22,Feminino,São José dos Campos,SP,1429116.36,Contador,2024-11-04
1288,Sr. Arthur Gabriel Gomes,ayllasilveira@example.net,21 2493-5340,1969-10-22,Masculino,Goiânia,GO,460112.09,Executivo,2024-03-15
1289,Cauã Moraes,silvaisabela@example.com,(071) 8481-6524,1976-10-22,Masculino,Recife,PE,1414339.44,Piloto,2022-03-29
1290,José Miguel Rios,vicente46@example.org,61 3851-7993,1998-10-22,Feminino,Fortaleza,CE,564180.54,Médico,2024-01-07
1291,Bianca Albuquerque,rodrigo91@example.org,61 7884-8699,1987-10-23,Masculino,São Paulo,SP,313242.13,Investidor,2024-06-30
1292,Mariana Pastor,davidas-neves@example.com,(081) 9271-4724,1978-10-22,Masculino,São Paulo,SP,1911344.67,Juiz,2023-10-10
1293,Isabel Andrade,siqueiravalentina@example.net,41 4242 3839,1974-10-22,Prefiro não informar,São Paulo,SP,979034.13,Diretor de Empresa,2022-04-28
1294,Elisa Moreira,renannunes@example.org,+55 (021) 1870-6293,1992-10-22,Feminino,Florianópolis,SC,620411.39,Arquiteto,2023-11-15
1295,Valentim Moraes,silvaotavio@example.org,+55 (011) 1010-2320,1997-10-22,Feminino,São José dos Campos,SP,494200.01,Consultor,2023-02-03
1296,Benício Sales,bmartins@example.com,+55 61 0089 8761,1972-10-22,Feminino,São Paulo,SP,843131.3,Empresário,2023-03-10
1297,Yan Barros,marcos-vinicius56@example.org,(011) 0384 5319,1975-10-23,Feminino,Goiânia,GO,239153.68,Arquiteto,2024-03-04
1298,Ana Julia Viana,ada-mota@example.net,+55 84 3546 9510,1970-10-22,Feminino,Manaus,AM,999064.0,Juiz,2024-05-18
1299,Gael Henrique Siqueira,marquesisis@example.org,+55 (011) 5459 6715,1978-10-22,Masculino,Rio de Janeiro,RJ,1163377.64,Contador,2022-12-15
1300,Augusto Lopes,yrios@example.com,+55 81 1106-5411,1977-10-22,Masculino,Goiânia,GO,1004211.3,Engenheiro,2022-10-13
1301,Srta. Larissa Abreu,unogueira@example.org,71 9949 7089,1989-10-22,Masculino,Curitiba,PR,909233.6,Diretor de Empresa,2023-02-11
1302,Léo Vargas,lorenaleao@example.net,+55 (081) 4826-8999,1982-10-22,Masculino,Brasília,DF,672893.97,Desenvolvedor de Software,2024-03-27
1303,Eduarda Gomes,aviana@example.net,+55 31 8688-8917,1981-10-22,Masculino,Campinas,SP,965733.38,Diretor de Empresa,2022-04-09
1304,Raquel Viana,fonsecabento@example.com,0900 625 7197,1980-10-22,Masculino,São José dos Campos,SP,852911.8,Promotor,2024-01-10
1305,Alícia Sales,josealmeida@example.org,+55 81 6578 9826,1984-10-22,Feminino,Belo Horizonte,MG,1481687.1,Delegado,2023-01-01
1306,Kevin Barros,teixeiraemilly@example.org,+55 11 7558 5177,1990-10-22,Masculino,Salvador,BA,1071116.11,Piloto,2024-01-07
1307,Lavínia Santos,riosjoao-guilherme@example.com,(021) 6921 1882,1976-10-22,Masculino,Brasília,DF,1226434.68,Consultor,2023-05-08
1308,Caleb Pereira,bcarvalho@example.com,+55 (051) 2297-5891,1994-10-22,Masculino,São José dos Campos,SP,427823.18,Delegado,2024-12-28
1309,Ana Júlia Santos,emanuelly42@example.org,81 5457-0568,1987-10-23,Feminino,Manaus,AM,1787223.97,Delegado,2022-10-22
1310,Alexandre Oliveira,josefonseca@example.com,+55 (011) 9001 6356,1996-10-22,Masculino,Brasília,DF,283049.68,Produtor,2024-10-26
1311,Benjamim Marques,otaviocarvalho@example.com,(071) 2828-9540,1970-10-22,Feminino,Vitória,ES,347821.08,Produtor,2023-03-21
1312,Caio Mendonça,lorenzosales@example.com,(041) 3126-1685,1984-10-22,Masculino,Campinas,SP,1121705.18,Delegado,2023-10-06
1313,Rodrigo Azevedo,vianaclara@example.net,+55 (081) 1195 0927,1964-10-22,Masculino,Vitória,ES,715828.25,Cirurgião,2024-06-01
1314,Caio Dias,leticiabarros@example.net,+55 (061) 5370 9230,1979-10-23,Masculino,Porto Alegre,RS,1899506.69,Advogado,2024-03-18
1315,Ravi Barbosa,upastor@example.net,+55 (021) 0741 8948,1963-10-23,Masculino,Porto Alegre,RS,1067304.44,Diretor de Empresa,2023-09-01
1316,Sra. Laís da Conceição,rebecamartins@example.com,0900 893 6529,1991-10-23,Feminino,Campinas,SP,387327.59,Advogado,2024-01-23
1317,João Lucas Melo,jesusfelipe@example.net,31 2734-8131,1992-10-22,Masculino,Fortaleza,CE,259294.33,Empresário,2023-02-13
1318,José Pedro Farias,cassianoclarice@example.net,0800-632-1743,1978-10-22,Masculino,Belo Horizonte,MG,1702892.57,Investidor,2023-07-07
1319,Sra. Maysa da Cunha,barbaracassiano@example.com,51 0648 6067,1986-10-22,Masculino,Porto Alegre,RS,413453.49,Dentista,2024-08-15
1320,Yan Câmara,ana-clara88@example.org,81 4253-6462,1985-10-22,Feminino,São José dos Campos,SP,2096045.54,Empresário,2024-05-24
1321,Ana Julia Farias,caue77@example.com,+55 (071) 6579 5515,1997-10-22,Feminino,Salvador,BA,301780.33,Gestor de TI,2024-09-24
1322,Eduarda Costela,antonypeixoto@example.org,71 5510-7409,1983-10-23,Masculino,Brasília,DF,1004094.23,Desenvolvedor de Software,2022-08-25
1323,Igor Brito,britomaria-eduarda@example.net,51 1902 5476,1991-10-23,Masculino,Vitória,ES,378443.28,Professor Universitário,2022-03-28
1324,Felipe Cavalcante,guerraester@example.org,(051) 4120 1227,1990-10-22,Masculino,Recife,PE,417200.21,Professor Universitário,2023-01-12
1325,Dr. Bento Albuquerque,larateixeira@example.net,+55 (071) 1515 3259,1973-10-22,Feminino,Manaus,AM,859582.99,Cirurgião,2024-06-07
1326,Pedro Lucas Porto,benicio74@example.org,11 1732-7980,1986-10-22,Masculino,Brasília,DF,592395.37,Gestor de TI,2023-09-27
1327,Dr. Arthur da Conceição,aragaoantony@example.com,(011) 9340 3910,1985-10-22,Feminino,Florianópolis,SC,415857.94,Médico,2024-08-03
1328,Luiz Fernando Cardoso,cunhaliz@example.org,21 9411-8491,1969-10-22,Feminino,São Paulo,SP,349012.05,Diretor de Empresa,2023-05-08
1329,Lucca Pimenta,zoefogaca@example.com,+55 51 5952 0561,1992-10-22,Outro,Rio de Janeiro,RJ,215129.12,Advogado,2023-07-16
1330,Bento Jesus,knunes@example.org,+55 (031) 6968 0186,1982-10-22,Masculino,Brasília,DF,557392.58,Professor Universitário,2023-01-31
1331,Sra. Pietra da Luz,vasconcelosrodrigo@example.com,21 4233-9449,1988-10-22,Masculino,São José dos Campos,SP,1310784.4,Advogado,2024-02-06
1332,Sra. Heloisa Almeida,goncalvesmariane@example.com,41 2550 3250,1991-10-23,Feminino,Porto Alegre,RS,337762.34,Produtor,2024-06-24
1333,Thales Cunha,qdias@example.org,61 2417 8429,1974-10-22,Masculino,São José dos Campos,SP,957630.38,Empresário,2022-04-18
1334,Francisco Ribeiro,pedro-lucasvieira@example.org,(041) 5110 0906,1988-10-22,Masculino,Campinas,SP,1291470.66,Consultor,2022-08-01
1335,Ana Clara Fogaça,anthonyporto@example.net,84 6843-0211,1980-10-22,Feminino,Brasília,DF,1413041.51,Médico,2022-07-26
1336,Maria Júlia Macedo,joao-gabrielpimenta@example.org,(011) 5759 8875,1975-10-23,Masculino,Porto Alegre,RS,390672.42,Executivo,2024-06-07
1337,Ester Borges,laviniadas-neves@example.org,61 0336 2027,1992-10-22,Masculino,Salvador,BA,644117.86,Promotor,2023-12-08
1338,Dr. Vicente Cirino,da-cunhamaria-eduarda@example.com,+55 (041) 9207 1152,1995-10-23,Masculino,Campinas,SP,211986.22,Piloto,2023-07-07
1339,Yan Abreu,marcos-viniciuslopes@example.net,+55 (041) 1921-5818,1971-10-23,Masculino,Belo Horizonte,MG,335955.01,Engenheiro,2023-05-02
1340,Rebeca Silveira,rodriguesemanuelly@example.net,+55 41 6118 6385,1988-10-22,Masculino,Salvador,BA,813834.98,Delegado,2024-09-21
1341,Sr. Levi Nunes,esales@example.org,+55 41 6880 0537,1973-10-22,Feminino,Brasília,DF,358517.01,Médico,2022-04-01
1342,Helena Azevedo,jpereira@example.net,0800 728 4540,1986-10-22,Masculino,São Paulo,SP,522216.04,Desenvolvedor de Software,2022-12-24
1343,Aylla Moraes,luccasilveira@example.com,+55 (031) 0028-3948,1972-10-22,Masculino,Curitiba,PR,492320.76,Agente Esportivo,2024-07-05
1344,Ian Carvalho,danteda-cunha@example.org,+55 84 4743-2811,1994-10-22,Feminino,Belo Horizonte,MG,229695.79,Engenheiro,2022-04-23
1345,Maria Cecília Oliveira,antoniorocha@example.org,+55 (021) 2030 4232,1971-10-23,Feminino,Belo Horizonte,MG,348141.21,Consultor,2024-11-09
1346,Pedro Lucas Monteiro,jose-miguel13@example.com,+55 (071) 0281-6506,1986-10-22,Masculino,Rio de Janeiro,RJ,523555.32,Cirurgião,2023-05-14
1347,Miguel Costa,rodriguesdanilo@example.com,0300-377-7569,1979-10-23,Masculino,Curitiba,PR,1336795.89,Professor Universitário,2024-05-09
1348,Vitor Gabriel Câmara,diegorodrigues@example.org,+55 (031) 9161-7469,1977-10-22,Masculino,Fortaleza,CE,890414.89,Dentista,2022-05-12
1349,Emanuel Pacheco,isaqueviana@example.org,+55 71 3841-9662,1976-10-22,Masculino,Campinas,SP,1112683.32,Promotor,2024-06-28
1350,Bruno Costa,leaomariah@example.org,21 0568-5667,1977-10-22,Masculino,Brasília,DF,1272597.16,Contador,2022-10-30
1351,Matheus da Conceição,fcassiano@example.net,31 6550-4944,1982-10-22,Masculino,Porto Alegre,RS,1067997.97,Consultor,2022-11-11
1352,Arthur Miguel Macedo,mgoncalves@example.net,(041) 9339 6504,1992-10-22,Masculino,São Paulo,SP,447601.17,Dentista,2022-07-03
1353,Maria Flor Cavalcante,icorreia@example.org,51 2611 4243,1988-10-22,Masculino,Fortaleza,CE,806760.1,Dentista,2022-07-15
1354,Cecilia Sousa,aurora42@example.org,31 8087-9919,1977-10-22,Masculino,Manaus,AM,472511.67,Dentista,2023-09-25
1355,Clara Porto,ana-liviasilva@example.org,0300-964-3385,1993-10-22,Masculino,Brasília,DF,332279.05,Engenheiro,2024-08-27
1356,Davi Luiz Silveira,maria-clara25@example.net,+55 (081) 5833 3430,1986-10-22,Prefiro não informar,Campinas,SP,1142871.14,Contador,2024-07-09
1357,Srta. Ana Vitória Barros,sarah76@example.org,31 4576 9475,1970-10-22,Outro,Florianópolis,SC,942022.9,Delegado,2022-09-06
1358,Maria Liz Pastor,bruna35@example.org,(021) 5974-6698,1981-10-22,Masculino,Recife,PE,735194.84,Médico,2023-09-23
1359,Ana Luiza Lopes,alanacardoso@example.org,+55 (051) 5450-8095,1976-10-22,Feminino,Manaus,AM,662659.85,Juiz,2022-10-31
1360,Lorena Moraes,fernandesleo@example.com,0300-255-9664,1984-10-22,Masculino,Recife,PE,674819.59,Cirurgião,2022-08-27
1361,Emilly Camargo,apollomarques@example.com,+55 84 3591 4261,1987-10-23,Feminino,Fortaleza,CE,880351.42,Piloto,2023-09-06
1362,Benjamim Rios,yasmin93@example.org,+55 (031) 6145-4307,1983-10-23,Masculino,Salvador,BA,1055936.46,Médico,2024-07-23
1363,Maria Sophia Câmara,gcamara@example.net,+55 (031) 0817 8522,1989-10-22,Feminino,Goiânia,GO,522879.48,Juiz,2022-03-09
1364,Bruno Freitas,jborges@example.com,(051) 2354 2687,1971-10-23,Feminino,Rio de Janeiro,RJ,723086.16,Gestor de TI,2024-03-05
1365,João Felipe Rodrigues,haragao@example.com,+55 (071) 2086-5237,1981-10-22,Feminino,Brasília,DF,1665987.11,Executivo,2024-01-12
1366,Milena Cardoso,rguerra@example.com,81 3370 1400,1992-10-22,Feminino,Brasília,DF,646947.0,Médico,2023-12-03
1367,Maria Alice Cassiano,enascimento@example.org,31 5800 0272,1989-10-22,Masculino,Rio de Janeiro,RJ,1378253.02,Desenvolvedor de Software,2022-08-17
1368,Srta. Ana Luiza das Neves,antonellamartins@example.net,+55 (071) 1609-4391,1962-10-22,Outro,Manaus,AM,306464.99,Agente Esportivo,2023-11-14
1369,Miguel Moura,monteirolucas@example.org,+55 (081) 1369-5528,1987-10-23,Feminino,Manaus,AM,657153.86,Produtor,2024-03-04
1370,Emanuelly Silveira,peixotomarcelo@example.net,(084) 3525-9533,1996-10-22,Masculino,Porto Alegre,RS,338076.27,Advogado,2023-07-22
1371,Enzo Gabriel Cassiano,sda-conceicao@example.net,+55 (071) 8992-0457,1983-10-23,Feminino,Salvador,BA,933037.05,Promotor,2024-07-06
1372,Dra. Hellena Viana,rael23@example.com,(011) 1850-7610,1993-10-22,Feminino,Recife,PE,423455.6,Diretor de Empresa,2022-10-10
1373,Natália Aparecida,heloisapereira@example.com,+55 71 8236 0107,1981-10-22,Feminino,Recife,PE,917049.52,Gestor de TI,2023-06-15
1374,Eduardo Gonçalves,fogacapedro-miguel@example.net,84 2176-4846,1995-10-23,Feminino,Florianópolis,SC,473510.41,Produtor,2024-12-06
1375,Gabriela Duarte,qsa@example.org,+55 (011) 3322-2801,1971-10-23,Masculino,Florianópolis,SC,404034.56,Desenvolvedor de Software,2022-01-26
1376,Lavínia da Cunha,cecilianovais@example.net,0300 222 5606,1976-10-22,Masculino,Salvador,BA,522818.13,Arquiteto,2024-05-15
1377,Lucca Cunha,carlos-eduardo63@example.net,(081) 3118-0467,1984-10-22,Masculino,Goiânia,GO,1805610.75,Delegado,2024-03-03
1378,Cauã da Costa,mendoncaana-vitoria@example.org,84 4185-2013,1962-10-22,Masculino,Vitória,ES,618585.22,Engenheiro,2024-06-09
1379,Emanuella Guerra,moraesallana@example.net,71 3975 6154,1983-10-23,Feminino,Florianópolis,SC,1063994.96,Piloto,2024-06-08
1380,Ana Clara Fonseca,theodoro91@example.org,+55 (084) 5164 1195,1969-10-22,Masculino,Vitória,ES,348145.07,Desenvolvedor de Software,2023-01-27
1381,Dr. João Gabriel Almeida,oliveirafernanda@example.net,+55 11 9578-7520,1997-10-22,Masculino,Salvador,BA,134049.89,Agente Esportivo,2023-07-10
1382,Agatha Carvalho,da-cunhalucca@example.com,+55 (031) 0197-1212,1983-10-23,Feminino,Goiânia,GO,977744.79,Produtor,2022-04-12
1383,Brayan Costa,lorenapinto@example.com,(061) 8976-0987,1989-10-22,Masculino,São Paulo,SP,1041115.84,Consultor,2022-05-08
1384,Brayan Cavalcante,emendonca@example.org,+55 21 9227 6075,1996-10-22,Feminino,Salvador,BA,429710.45,Arquiteto,2023-06-16
1385,Dra. Vitória Nascimento,irezende@example.com,11 3394 3191,1989-10-22,Masculino,São Paulo,SP,548720.67,Professor Universitário,2022-10-01
1386,Maria Helena Farias,marcos-vinicius08@example.net,0800 523 1202,1988-10-22,Masculino,São José dos Campos,SP,601458.86,Investidor,2023-02-22
1387,Bernardo Fogaça,vasconceloscecilia@example.com,41 4497 4700,1989-10-22,Masculino,São José dos Campos,SP,1750241.03,Cirurgião,2024-09-22
1388,Davi Miguel Leão,tgoncalves@example.com,71 6764-9797,1988-10-22,Masculino,Vitória,ES,889357.79,Contador,2023-06-30
1389,Caio Leão,helenaferreira@example.com,+55 (051) 4500 6355,1978-10-22,Outro,Porto Alegre,RS,1352339.58,Piloto,2024-11-20
1390,Srta. Olivia Costa,pastorhelena@example.com,0300 692 7711,1976-10-22,Masculino,Curitiba,PR,1715752.8,Cirurgião,2023-04-05
1391,Maria Alice Carvalho,ucamara@example.org,+55 (071) 5970 2551,1972-10-22,Feminino,Manaus,AM,1365998.41,Investidor,2024-06-13
1392,Vinícius Castro,rjesus@example.org,(011) 4315-9489,1993-10-22,Masculino,Curitiba,PR,374475.19,Gestor de TI,2024-03-31
1393,Lívia Pimenta,sferreira@example.com,(021) 3454-4344,1972-10-22,Masculino,Curitiba,PR,761216.31,Desenvolvedor de Software,2023-03-15
1394,Leandro Pimenta,goncalvessamuel@example.net,+55 51 4497 4394,1983-10-23,Masculino,Belo Horizonte,MG,463199.46,Gestor de TI,2024-07-02
1395,Julia Almeida,joao-vitorcamara@example.org,0900 586 2973,1974-10-22,Feminino,Vitória,ES,459259.06,Desenvolvedor de Software,2023-10-26
1396,Yasmin Ramos,guilherme32@example.org,+55 (021) 9720 2170,1982-10-22,Masculino,Florianópolis,SC,488575.63,Juiz,2022-04-14
1397,Lunna da Rosa,matheus46@example.com,(081) 7922 0300,1974-10-22,Feminino,Manaus,AM,532238.9,Médico,2022-11-27
1398,João Lucas Nunes,yda-rosa@example.org,+55 (011) 9390-0251,1990-10-22,Masculino,Florianópolis,SC,641996.09,Consultor,2022-02-10
1399,Danilo Costela,zfarias@example.com,51 9635 9570,1975-10-23,Feminino,Curitiba,PR,1074719.12,Juiz,2024-08-19
1400,Marina Barros,davi-miguelda-luz@example.net,21 8434 5663,1995-10-23,Masculino,Brasília,DF,462326.53,Juiz,2022-09-27
1401,Brayan Câmara,calebe34@example.org,+55 (071) 6220-3347,1996-10-22,Masculino,Brasília,DF,525989.02,Executivo,2024-11-02
1402,Fernando da Luz,pcostela@example.org,+55 (031) 4379 6868,1967-10-23,Masculino,Manaus,AM,1006232.96,Médico,2023-11-16
1403,Arthur Gabriel Novaes,joao-miguel94@example.com,0800 021 7741,1964-10-22,Masculino,São Paulo,SP,350893.21,Gestor de TI,2023-08-09
