venda_id,cliente_id,veiculo_id,vendedor_id,data_venda,valor_venda,desconto_percentual,forma_pagamento,numero_parcelas,valor_entrada,status_venda,cliente_nome,idade_cliente,genero,cidade,estado,renda_anual,profissao,marca,modelo,ano_fabricacao,potencia_cv,cilindradas,categoria,preco_base,vendedor_nome,comissao_percentual,ano,mes,ano_mes,trimestre
892,1318,34,7,2024-05-28,634388.8,1.27,Consórcio,72,0.0,Concluída,José Pedro Farias,47,Masculino,Belo Horizonte,MG,1702892.57,Investidor,Mercedes-AMG,C63 S,2023,510,4.0,Esportivo,642549.17,Cecilia Borges,3.35,2024,5,2024-05,2024Q2
893,336,34,12,2024-09-14,615048.07,4.28,Financiamento,36,147644.71,Concluída,Sra. Melina Pires,42,Masculino,Salvador,BA,1833641.04,Médico,Mercedes-AMG,C63 S,2023,510,4.0,Esportivo,642549.17,Sra. Letícia Brito,4.15,2024,9,2024-09,2024Q3
894,1805,32,1,2024-02-20,820689.74,4.69,Financiamento,36,314796.16,Concluída,Benjamin Ramos,41,Masculino,Vitória,ES,723777.73,Professor Universitário,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Allana Ferreira,3.95,2024,2,2024-02,2024Q1
895,1515,12,11,2024-08-14,370848.15,4.31,Consórcio,60,0.0,Concluída,Sophie da Mota,34,Masculino,Manaus,AM,479711.07,Médico,Porsche,718 Boxster,2022,300,2.0,Conversível,387551.62,Rafaela Freitas,4.67,2024,8,2024-08,2024Q3
896,121,26,11,2024-11-24,592842.01,2.53,Financiamento,48,145869.31,Concluída,Lavínia da Rosa,52,Masculino,Curitiba,PR,1292439.66,Consultor,Dodge,Challenger SRT Hellcat,2024,717,6.2,Muscle Car,608230.24,Rafaela Freitas,4.67,2024,11,2024-11,2024Q4
897,304,18,15,2023-06-18,878288.55,3.49,Financiamento,48,230044.73,Concluída,Dr. Ryan Vieira,50,Outro,Brasília,DF,616049.82,Empresário,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Marcela Garcia,4.5,2023,6,2023-06,2023Q2
898,331,35,8,2023-04-07,746692.63,5.42,Financiamento,24,271818.08,Concluída,Luiz Felipe Almeida,33,Feminino,Curitiba,PR,204072.46,Professor Universitário,Mercedes-AMG,E63 S,2023,612,4.0,Esportivo,789482.59,Henrique Pereira,3.61,2023,4,2023-04,2023Q2
899,1902,29,15,2023-05-08,674396.7,5.61,Financiamento,24,217791.95,Concluída,Bruno da Cunha,28,Feminino,Fortaleza,CE,352250.52,Desenvolvedor de Software,BMW,M4 Competition,2024,510,3.0,Esportivo,714478.97,Marcela Garcia,4.5,2023,5,2023-05,2023Q2
900,984,23,5,2023-05-16,577118.01,0.12,Consórcio,72,0.0,Concluída,Sr. Léo Azevedo,43,Masculino,Brasília,DF,752370.94,Advogado,Chevrolet,Camaro ZL1,2024,650,6.2,Muscle Car,577811.38,Daniela Montenegro,4.54,2023,5,2023-05,2023Q2
901,554,30,13,2023-05-23,929876.84,0.43,Financiamento,48,347760.95,Concluída,Camila Ramos,38,Masculino,Porto Alegre,RS,1064638.33,Produtor,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Paulo da Mota,4.99,2023,5,2023-05,2023Q2
902,377,36,12,2024-05-04,1163377.32,14.72,Financiamento,48,259585.46,Concluída,Cecilia Castro,35,Masculino,Goiânia,GO,846163.75,Advogado,Audi,R8 V10,2024,570,5.2,Superesportivo,1364185.41,Sra. Letícia Brito,4.15,2024,5,2024-05,2024Q2
903,1552,20,9,2023-01-15,1669703.15,10.03,Financiamento,36,346023.29,Concluída,Juan Viana,47,Masculino,Rio de Janeiro,RJ,1769943.68,Cirurgião,Aston Martin,DBS Superleggera,2025,725,5.2,Superesportivo,1855844.34,Miguel Abreu,4.23,2023,1,2023-01,2023Q1
905,257,37,3,2024-04-04,580593.58,6.03,Financiamento,24,140323.4,Concluída,Dr. Raul Casa Grande,44,Masculino,Florianópolis,SC,1402393.06,Gestor de TI,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Lucas Gabriel Souza,4.89,2024,4,2024-04,2024Q2
906,345,21,5,2023-07-12,471477.83,2.96,Financiamento,12,151638.51,Concluída,Giovanna Melo,65,Masculino,Rio de Janeiro,RJ,612799.22,Investidor,Chevrolet,Corvette C8,2023,495,6.2,Esportivo,485859.26,Daniela Montenegro,4.54,2023,7,2023-07,2023Q3
907,1246,19,6,2023-03-28,1077755.62,4.48,À vista,1,1077755.62,Concluída,Gabriela Pereira,51,Masculino,Salvador,BA,1270611.11,Gestor de TI,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Sr. Joaquim Almeida,4.76,2023,3,2023-03,2023Q1
908,1126,19,4,2024-08-06,987265.67,12.5,Financiamento,24,228224.57,Concluída,Heloísa Lopes,37,Feminino,Salvador,BA,1638153.88,Executivo,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Ana Luiza Caldeira,4.81,2024,8,2024-08,2024Q3
909,1694,35,5,2024-11-19,775824.54,1.73,À vista,1,775824.54,Concluída,Diego Leão,42,Masculino,Goiânia,GO,2187823.65,Delegado,Mercedes-AMG,E63 S,2023,612,4.0,Esportivo,789482.59,Daniela Montenegro,4.54,2024,11,2024-11,2024Q4
910,1960,20,8,2023-06-19,1809819.4,2.48,Financiamento,12,675073.02,Concluída,Ana Vitória Barros,49,Masculino,Curitiba,PR,1717374.3,Professor Universitário,Aston Martin,DBS Superleggera,2025,725,5.2,Superesportivo,1855844.34,Henrique Pereira,3.61,2023,6,2023-06,2023Q2
911,1587,1,8,2023-09-14,919665.02,7.74,Financiamento,12,224888.75,Concluída,Thomas da Mata,52,Feminino,Goiânia,GO,787497.35,Investidor,Ferrari,488 GTB,2025,670,3.9,Superesportivo,996818.8,Henrique Pereira,3.61,2023,9,2023-09,2023Q3
912,592,19,7,2023-12-25,983542.27,12.83,Leasing,36,98354.23,Concluída,Nicole Fernandes,37,Masculino,Fortaleza,CE,791232.71,Piloto,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Cecilia Borges,3.35,2023,12,2023-12,2023Q4
913,1887,36,9,2023-10-11,1343313.37,1.53,À vista,1,1343313.37,Concluída,Mariah Macedo,45,Outro,Rio de Janeiro,RJ,1372527.91,Contador,Audi,R8 V10,2024,570,5.2,Superesportivo,1364185.41,Miguel Abreu,4.23,2023,10,2023-10,2023Q4
914,1738,32,6,2023-10-10,812595.65,5.63,Consórcio,84,0.0,Concluída,Augusto Alves,40,Feminino,Recife,PE,875471.96,Arquiteto,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Sr. Joaquim Almeida,4.76,2023,10,2023-10,2023Q4
915,594,24,15,2023-08-13,440077.13,3.76,Leasing,36,44007.71,Concluída,Ana Beatriz Carvalho,57,Masculino,Brasília,DF,383718.48,Executivo,Ford,Mustang GT,2024,460,5.0,Muscle Car,457270.5,Marcela Garcia,4.5,2023,8,2023-08,2023Q3
916,837,29,4,2023-08-27,672824.85,5.83,Leasing,36,67282.48,Concluída,Ágatha Ramos,38,Masculino,Porto Alegre,RS,1408557.77,Produtor,BMW,M4 Competition,2024,510,3.0,Esportivo,714478.97,Ana Luiza Caldeira,4.81,2023,8,2023-08,2023Q3
917,1647,27,14,2023-04-01,492424.03,6.65,Financiamento,12,184173.02,Concluída,João Felipe Fogaça,55,Outro,Vitória,ES,592787.29,Agente Esportivo,Dodge,Charger SRT Hellcat,2022,707,6.2,Muscle Car,527502.98,Valentim Vasconcelos,3.05,2023,4,2023-04,2023Q2
918,1013,6,10,2024-12-27,988251.41,7.65,À vista,1,988251.41,Concluída,Isaque Araújo,40,Masculino,Goiânia,GO,1084899.37,Promotor,Lamborghini,Huracán,2022,640,5.2,Superesportivo,1070115.22,Manuela Barros,4.09,2024,12,2024-12,2024Q4
919,899,4,9,2024-09-15,831574.65,2.23,À vista,1,831574.65,Concluída,Maria Vitória Vasconcelos,37,Feminino,Salvador,BA,1988950.95,Promotor,Ferrari,Portofino,2023,600,3.9,Conversível,850541.73,Miguel Abreu,4.23,2024,9,2024-09,2024Q3
920,1426,8,8,2024-05-20,1269414.52,12.14,Financiamento,12,496551.86,Concluída,Sra. Zoe Cassiano,48,Feminino,Goiânia,GO,1429331.7,Engenheiro,Lamborghini,Urus,2024,650,4.0,SUV Esportivo,1444815.07,Henrique Pereira,3.61,2024,5,2024-05,2024Q2
921,1707,31,13,2024-02-02,878648.43,3.23,À vista,1,878648.43,Concluída,Dra. Maria Cecília Silveira,36,Outro,São José dos Campos,SP,1404765.5,Advogado,BMW,M8 Competition,2022,625,4.4,Gran Turismo,907976.06,Paulo da Mota,4.99,2024,2,2024-02,2024Q1
922,697,23,13,2024-02-11,532453.19,7.85,Leasing,48,53245.32,Concluída,Anthony Gonçalves,40,Masculino,Fortaleza,CE,542640.66,Gestor de TI,Chevrolet,Camaro ZL1,2024,650,6.2,Muscle Car,577811.38,Paulo da Mota,4.99,2024,2,2024-02,2024Q1
923,1100,3,15,2023-03-07,922825.36,6.6,Financiamento,12,234370.28,Concluída,Isaac Gomes,48,Masculino,Porto Alegre,RS,1707998.23,Piloto,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Marcela Garcia,4.5,2023,3,2023-03,2023Q1
924,1213,8,6,2024-12-11,1276927.56,11.62,Financiamento,12,378207.93,Concluída,Rebeca Casa Grande,37,Masculino,Fortaleza,CE,1211129.46,Contador,Lamborghini,Urus,2024,650,4.0,SUV Esportivo,1444815.07,Sr. Joaquim Almeida,4.76,2024,12,2024-12,2024Q4
925,117,2,13,2023-10-18,1173204.77,0.5,Financiamento,60,275668.75,Concluída,Luiz Gustavo Pimenta,48,Masculino,Rio de Janeiro,RJ,1113002.23,Promotor,Ferrari,F8 Tributo,2022,720,3.9,Superesportivo,1179100.27,Paulo da Mota,4.99,2023,10,2023-10,2023Q4
926,279,33,13,2024-03-03,930484.43,11.72,Financiamento,48,370706.12,Concluída,Sophie da Rosa,39,Masculino,Curitiba,PR,1826290.58,Delegado,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Paulo da Mota,4.99,2024,3,2024-03,2024Q1
927,1388,35,11,2024-03-06,757903.29,4.0,Consórcio,60,0.0,Concluída,Davi Miguel Leão,37,Masculino,Vitória,ES,889357.79,Contador,Mercedes-AMG,E63 S,2023,612,4.0,Esportivo,789482.59,Rafaela Freitas,4.67,2024,3,2024-03,2024Q1
928,1714,15,11,2024-12-03,1360972.88,4.27,À vista,1,1360972.88,Concluída,Sophie Macedo,47,Masculino,Salvador,BA,1237070.26,Investidor,McLaren,720S,2023,720,4.0,Superesportivo,1421678.55,Rafaela Freitas,4.67,2024,12,2024-12,2024Q4
929,363,30,9,2023-12-28,868053.15,7.05,Financiamento,24,206449.09,Concluída,Clara Cardoso,38,Masculino,Porto Alegre,RS,1176951.75,Cirurgião,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Miguel Abreu,4.23,2023,12,2023-12,2023Q4
930,945,24,14,2023-06-13,423203.85,7.45,Financiamento,48,100453.33,Concluída,Noah Cirino,43,Masculino,Goiânia,GO,507963.79,Juiz,Ford,Mustang GT,2024,460,5.0,Muscle Car,457270.5,Valentim Vasconcelos,3.05,2023,6,2023-06,2023Q2
931,1552,5,14,2024-10-21,1444410.78,8.2,À vista,1,1444410.78,Concluída,Juan Viana,47,Masculino,Rio de Janeiro,RJ,1769943.68,Cirurgião,Ferrari,812 Superfast,2022,800,6.5,Gran Turismo,1573432.22,Valentim Vasconcelos,3.05,2024,10,2024-10,2024Q4
932,185,31,4,2023-03-04,886366.23,2.38,À vista,1,886366.23,Concluída,Marina Gonçalves,39,Masculino,Fortaleza,CE,1638839.66,Produtor,BMW,M8 Competition,2022,625,4.4,Gran Turismo,907976.06,Ana Luiza Caldeira,4.81,2023,3,2023-03,2023Q1
933,888,38,13,2024-09-16,841866.78,5.98,Financiamento,48,285806.25,Concluída,Dra. Maria Luiza Mendes,35,Masculino,Salvador,BA,1984629.51,Piloto,Audi,RS7,2024,600,4.0,Gran Turismo,895412.44,Paulo da Mota,4.99,2024,9,2024-09,2024Q3
935,558,10,10,2023-05-12,899212.54,5.78,Financiamento,12,278068.48,Concluída,Liam Casa Grande,59,Feminino,Campinas,SP,613257.11,Consultor,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Manuela Barros,4.09,2023,5,2023-05,2023Q2
936,678,19,3,2024-02-17,1035782.72,8.2,Financiamento,24,354913.86,Concluída,Juan Santos,44,Masculino,Belo Horizonte,MG,1115293.51,Produtor,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Lucas Gabriel Souza,4.89,2024,2,2024-02,2024Q1
937,871,2,2,2024-09-15,1039494.8,11.84,Financiamento,48,391886.04,Concluída,Emilly Rocha,48,Masculino,Curitiba,PR,1374421.81,Gestor de TI,Ferrari,F8 Tributo,2022,720,3.9,Superesportivo,1179100.27,Maya Mendonça,3.07,2024,9,2024-09,2024Q3
938,1284,32,8,2024-04-09,808376.38,6.12,Financiamento,60,187042.77,Concluída,Dr. Théo Cavalcanti,48,Masculino,Vitória,ES,859278.48,Consultor,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Henrique Pereira,3.61,2024,4,2024-04,2024Q2
939,1757,8,14,2024-09-03,1260745.63,12.74,À vista,1,1260745.63,Concluída,Maitê Souza,57,Masculino,Manaus,AM,1019853.21,Cirurgião,Lamborghini,Urus,2024,650,4.0,SUV Esportivo,1444815.07,Valentim Vasconcelos,3.05,2024,9,2024-09,2024Q3
940,888,20,15,2024-06-26,1598438.73,13.87,Financiamento,36,547515.61,Concluída,Dra. Maria Luiza Mendes,35,Masculino,Salvador,BA,1984629.51,Piloto,Aston Martin,DBS Superleggera,2025,725,5.2,Superesportivo,1855844.34,Marcela Garcia,4.5,2024,6,2024-06,2024Q2
941,1174,32,4,2023-04-14,820603.64,4.7,Consórcio,84,0.0,Concluída,Juliana Borges,35,Feminino,Rio de Janeiro,RJ,1584076.12,Juiz,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Ana Luiza Caldeira,4.81,2023,4,2023-04,2023Q2
942,1500,25,12,2024-04-03,700566.61,2.01,Financiamento,12,192731.37,Concluída,Thomas Melo,59,Feminino,Curitiba,PR,1106558.57,Engenheiro,Ford,Mustang Shelby GT500,2023,760,5.2,Muscle Car,714936.84,Sra. Letícia Brito,4.15,2024,4,2024-04,2024Q2
944,1841,5,9,2023-11-21,1493029.83,5.11,À vista,1,1493029.83,Concluída,Dra. Rafaela Rezende,44,Feminino,Vitória,ES,1037879.35,Delegado,Ferrari,812 Superfast,2022,800,6.5,Gran Turismo,1573432.22,Miguel Abreu,4.23,2023,11,2023-11,2023Q4
945,315,5,13,2023-08-16,1445669.52,8.12,Consórcio,84,0.0,Concluída,Ana Júlia Castro,40,Feminino,Fortaleza,CE,1660653.61,Engenheiro,Ferrari,812 Superfast,2022,800,6.5,Gran Turismo,1573432.22,Paulo da Mota,4.99,2023,8,2023-08,2023Q3
946,938,18,8,2023-03-10,880836.69,3.21,Consórcio,72,0.0,Concluída,Apollo Pires,37,Masculino,São Paulo,SP,737448.17,Promotor,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Henrique Pereira,3.61,2023,3,2023-03,2023Q1
947,1827,4,7,2024-07-03,843142.02,0.87,Consórcio,72,0.0,Concluída,Catarina Alves,44,Prefiro não informar,Vitória,ES,1341737.2,Promotor,Ferrari,Portofino,2023,600,3.9,Conversível,850541.73,Cecilia Borges,3.35,2024,7,2024-07,2024Q3
948,20,38,15,2024-02-05,860133.19,3.94,Financiamento,24,224316.09,Concluída,Ana Cecília Pinto,47,Masculino,São Paulo,SP,1322101.89,Investidor,Audi,RS7,2024,600,4.0,Gran Turismo,895412.44,Marcela Garcia,4.5,2024,2,2024-02,2024Q1
949,54,35,5,2024-02-27,765166.53,3.08,Consórcio,60,0.0,Concluída,Bruno Castro,37,Masculino,Manaus,AM,1474207.53,Agente Esportivo,Mercedes-AMG,E63 S,2023,612,4.0,Esportivo,789482.59,Daniela Montenegro,4.54,2024,2,2024-02,2024Q1
950,11,19,10,2024-07-10,973500.36,13.72,Financiamento,60,255925.66,Concluída,Luiz Miguel das Neves,39,Feminino,Curitiba,PR,691777.59,Arquiteto,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Manuela Barros,4.09,2024,7,2024-07,2024Q3
951,1938,7,4,2023-06-18,2214877.08,5.16,À vista,1,2214877.08,Concluída,Erick da Paz,62,Masculino,São José dos Campos,SP,1091272.01,Agente Esportivo,Lamborghini,Aventador,2025,770,6.5,Superesportivo,2335382.83,Ana Luiza Caldeira,4.81,2023,6,2023-06,2023Q2
953,718,24,5,2023-03-17,445107.1,2.66,Consórcio,72,0.0,Concluída,Mariane Freitas,27,Outro,Belo Horizonte,MG,298835.0,Professor Universitário,Ford,Mustang GT,2024,460,5.0,Muscle Car,457270.5,Daniela Montenegro,4.54,2023,3,2023-03,2023Q1
955,290,20,3,2024-02-22,1769176.41,4.67,Consórcio,84,0.0,Concluída,Gustavo Nascimento,35,Feminino,Curitiba,PR,1184019.74,Cirurgião,Aston Martin,DBS Superleggera,2025,725,5.2,Superesportivo,1855844.34,Lucas Gabriel Souza,4.89,2024,2,2024-02,2024Q1
956,942,8,15,2024-07-12,1363183.02,5.65,Financiamento,36,314039.86,Concluída,Miguel Pinto,43,Feminino,Florianópolis,SC,1852046.32,Consultor,Lamborghini,Urus,2024,650,4.0,SUV Esportivo,1444815.07,Marcela Garcia,4.5,2024,7,2024-07,2024Q3
957,499,26,12,2023-12-25,520340.97,14.45,Leasing,48,52034.1,Concluída,Camila Vargas,61,Masculino,Rio de Janeiro,RJ,311099.27,Juiz,Dodge,Challenger SRT Hellcat,2024,717,6.2,Muscle Car,608230.24,Sra. Letícia Brito,4.15,2023,12,2023-12,2023Q4
958,1308,11,11,2023-10-04,388926.48,3.73,Leasing,48,38892.65,Concluída,Caleb Pereira,31,Masculino,São José dos Campos,SP,427823.18,Delegado,Porsche,718 Cayman,2024,300,2.0,Esportivo,403995.51,Rafaela Freitas,4.67,2023,10,2023-10,2023Q4
959,966,21,1,2024-06-06,484353.1,0.31,Financiamento,24,150003.8,Concluída,Lunna Cavalcante,42,Masculino,Salvador,BA,734034.08,Arquiteto,Chevrolet,Corvette C8,2023,495,6.2,Esportivo,485859.26,Allana Ferreira,3.95,2024,6,2024-06,2024Q2
960,714,13,8,2024-04-02,658175.73,4.73,Leasing,24,65817.57,Concluída,Srta. Maya Fogaça,58,Masculino,Campinas,SP,663500.89,Executivo,Porsche,Panamera,2024,330,3.0,Gran Turismo,690853.08,Henrique Pereira,3.61,2024,4,2024-04,2024Q2
961,1307,6,13,2024-02-23,995742.21,6.95,À vista,1,995742.21,Concluída,Lavínia Santos,49,Masculino,Brasília,DF,1226434.68,Consultor,Lamborghini,Huracán,2022,640,5.2,Superesportivo,1070115.22,Paulo da Mota,4.99,2024,2,2024-02,2024Q1
963,491,30,6,2024-06-25,862356.41,7.66,Financiamento,48,238092.02,Concluída,Maitê Cavalcante,46,Feminino,Rio de Janeiro,RJ,1942722.26,Dentista,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Sr. Joaquim Almeida,4.76,2024,6,2024-06,2024Q2
964,1009,26,1,2024-02-11,587611.23,3.39,Financiamento,24,167449.61,Concluída,Carolina Duarte,53,Masculino,São José dos Campos,SP,871675.13,Agente Esportivo,Dodge,Challenger SRT Hellcat,2024,717,6.2,Muscle Car,608230.24,Allana Ferreira,3.95,2024,2,2024-02,2024Q1
965,437,29,12,2023-09-06,689972.34,3.43,À vista,1,689972.34,Concluída,Maria Flor Vasconcelos,37,Feminino,Campinas,SP,759992.72,Engenheiro,BMW,M4 Competition,2024,510,3.0,Esportivo,714478.97,Sra. Letícia Brito,4.15,2023,9,2023-09,2023Q3
966,1877,19,6,2023-12-24,973838.85,13.69,À vista,1,973838.85,Concluída,Ravi Lucca Machado,37,Masculino,Salvador,BA,1233995.67,Cirurgião,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Sr. Joaquim Almeida,4.76,2023,12,2023-12,2023Q4
967,265,32,6,2024-10-28,808720.81,6.08,Financiamento,12,252913.6,Concluída,Enrico Aparecida,35,Masculino,São José dos Campos,SP,1797768.92,Desenvolvedor de Software,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Sr. Joaquim Almeida,4.76,2024,10,2024-10,2024Q4
968,1210,33,4,2024-11-18,1025872.79,2.67,Financiamento,12,210690.32,Concluída,Dr. Felipe Montenegro,43,Masculino,São Paulo,SP,1501730.19,Contador,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Ana Luiza Caldeira,4.81,2024,11,2024-11,2024Q4
969,936,18,11,2023-12-13,821683.49,9.71,Financiamento,12,209139.1,Concluída,Stella Rios,55,Masculino,Porto Alegre,RS,721308.25,Médico,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Rafaela Freitas,4.67,2023,12,2023-12,2023Q4
970,1035,6,2,2023-06-06,923402.42,13.71,À vista,1,923402.42,Concluída,Maria Helena Souza,47,Masculino,Fortaleza,CE,1487940.7,Engenheiro,Lamborghini,Huracán,2022,640,5.2,Superesportivo,1070115.22,Maya Mendonça,3.07,2023,6,2023-06,2023Q2
971,40,10,12,2024-04-15,887760.03,6.98,À vista,1,887760.03,Concluída,Mariane Carvalho,47,Masculino,Porto Alegre,RS,1708460.59,Investidor,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Sra. Letícia Brito,4.15,2024,4,2024-04,2024Q2
972,1268,28,13,2024-06-28,579885.64,0.04,Financiamento,60,136013.44,Concluída,Aylla Lima,33,Masculino,Salvador,BA,375949.57,Arquiteto,BMW,M3 Competition,2022,510,3.0,Esportivo,580117.69,Paulo da Mota,4.99,2024,6,2024-06,2024Q2
973,1807,2,10,2024-05-10,1152924.24,2.22,Financiamento,60,348651.7,Concluída,Nina Martins,47,Feminino,Florianópolis,SC,1759591.96,Consultor,Ferrari,F8 Tributo,2022,720,3.9,Superesportivo,1179100.27,Manuela Barros,4.09,2024,5,2024-05,2024Q2
974,676,36,13,2024-02-23,1201983.76,11.89,Leasing,48,120198.38,Concluída,Gabriel Sousa,43,Masculino,Recife,PE,994164.0,Professor Universitário,Audi,R8 V10,2024,570,5.2,Superesportivo,1364185.41,Paulo da Mota,4.99,2024,2,2024-02,2024Q1
975,243,13,13,2024-01-26,646362.14,6.44,Financiamento,36,234126.44,Concluída,Diogo Nunes,46,Masculino,Goiânia,GO,1718460.75,Agente Esportivo,Porsche,Panamera,2024,330,3.0,Gran Turismo,690853.08,Paulo da Mota,4.99,2024,1,2024-01,2024Q1
976,1748,17,11,2023-06-05,1347520.25,1.55,Consórcio,60,0.0,Concluída,Sr. José Miguel Dias,59,Masculino,Belo Horizonte,MG,1112701.25,Médico,McLaren,Artura,2025,680,3.0,Superesportivo Híbrido,1368735.65,Rafaela Freitas,4.67,2023,6,2023-06,2023Q2
977,1425,6,8,2023-03-07,1037476.71,3.05,Financiamento,12,306568.04,Concluída,Yasmin Câmara,38,Masculino,Manaus,AM,1216869.65,Produtor,Lamborghini,Huracán,2022,640,5.2,Superesportivo,1070115.22,Henrique Pereira,3.61,2023,3,2023-03,2023Q1
978,1310,13,6,2023-02-23,677174.19,1.98,Consórcio,60,0.0,Concluída,Alexandre Oliveira,29,Masculino,Brasília,DF,283049.68,Produtor,Porsche,Panamera,2024,330,3.0,Gran Turismo,690853.08,Sr. Joaquim Almeida,4.76,2023,2,2023-02,2023Q1
979,1789,12,2,2023-09-07,368174.04,5.0,Consórcio,72,0.0,Concluída,Dra. Carolina Novaes,32,Masculino,Goiânia,GO,445140.71,Contador,Porsche,718 Boxster,2022,300,2.0,Conversível,387551.62,Maya Mendonça,3.07,2023,9,2023-09,2023Q3
980,1051,19,6,2023-08-21,964586.76,14.51,À vista,1,964586.76,Concluída,Sr. Ravi Pacheco,49,Masculino,São Paulo,SP,518361.7,Produtor,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Sr. Joaquim Almeida,4.76,2023,8,2023-08,2023Q3
981,1335,33,6,2023-11-14,944186.63,10.42,Financiamento,60,265145.11,Concluída,Ana Clara Fogaça,45,Feminino,Brasília,DF,1413041.51,Médico,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Sr. Joaquim Almeida,4.76,2023,11,2023-11,2023Q4
982,1359,10,6,2023-06-03,901884.79,5.5,Financiamento,36,206585.32,Concluída,Ana Luiza Lopes,49,Feminino,Manaus,AM,662659.85,Juiz,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Sr. Joaquim Almeida,4.76,2023,6,2023-06,2023Q2
983,603,37,9,2024-10-05,583188.55,5.61,Leasing,36,58318.86,Concluída,José Camargo,31,Feminino,Vitória,ES,615690.58,Contador,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Miguel Abreu,4.23,2024,10,2024-10,2024Q4
984,889,20,1,2024-10-01,1635370.03,11.88,Consórcio,60,0.0,Concluída,Rafaela Cavalcanti,37,Masculino,São Paulo,SP,1425290.36,Promotor,Aston Martin,DBS Superleggera,2025,725,5.2,Superesportivo,1855844.34,Allana Ferreira,3.95,2024,10,2024-10,2024Q4
985,1906,9,2,2023-08-05,574302.3,3.92,Financiamento,48,144385.2,Concluída,Bianca Carvalho,30,Prefiro não informar,Brasília,DF,278476.25,Professor Universitário,Porsche,911 Carrera,2023,385,3.0,Esportivo,597733.45,Maya Mendonça,3.07,2023,8,2023-08,2023Q3
986,739,32,3,2024-05-16,796321.35,7.52,À vista,1,796321.35,Concluída,Letícia Sampaio,37,Feminino,São Paulo,SP,1433044.75,Médico,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Lucas Gabriel Souza,4.89,2024,5,2024-05,2024Q2
987,1890,22,5,2023-12-28,385364.38,2.31,À vista,1,385364.38,Concluída,Lucas da Rocha,58,Masculino,Porto Alegre,RS,484434.04,Juiz,Chevrolet,Camaro SS,2024,455,6.2,Muscle Car,394476.79,Daniela Montenegro,4.54,2023,12,2023-12,2023Q4
988,1561,5,6,2024-07-19,1518362.09,3.5,À vista,1,1518362.09,Concluída,Arthur da Costa,35,Prefiro não informar,Manaus,AM,2021709.57,Gestor de TI,Ferrari,812 Superfast,2022,800,6.5,Gran Turismo,1573432.22,Sr. Joaquim Almeida,4.76,2024,7,2024-07,2024Q3
989,551,17,10,2023-11-07,1342455.93,1.92,Financiamento,36,273350.71,Concluída,Leandro da Paz,44,Masculino,Campinas,SP,970672.6,Advogado,McLaren,Artura,2025,680,3.0,Superesportivo Híbrido,1368735.65,Manuela Barros,4.09,2023,11,2023-11,2023Q4
991,1079,10,2,2024-12-01,878407.15,7.96,Financiamento,12,312019.44,Concluída,Davi Luiz Correia,57,Masculino,São José dos Campos,SP,1104626.56,Gestor de TI,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Maya Mendonça,3.07,2024,12,2024-12,2024Q4
992,584,6,3,2024-06-14,981830.71,8.25,Leasing,36,98183.07,Concluída,Isabelly Aparecida,40,Masculino,Brasília,DF,1197169.55,Consultor,Lamborghini,Huracán,2022,640,5.2,Superesportivo,1070115.22,Lucas Gabriel Souza,4.89,2024,6,2024-06,2024Q2
